"timestamp","vmhost","pnic","speed","macaddress","peerdeviceid","peeripaddress","peerportid","observed","vlan","datacenter"
"2014-11-03 14:20:47","wdc-t2prod1-4.vmware.com","vmnic7","1000","00:22:64:9e:e3:c7",,,," ",,"North America Remote Sites"
"2014-11-03 14:21:14","network-esx1.vmware.com","vmnic0","1000","00:30:48:5b:18:8c","r3-pao12.eng.vmware.com","10.17.9.214","FastEthernet0/2","10.17.9.1-10.17.9.254 ","0 ","Palo Alto"
"2014-11-03 14:21:14","network-esx1.vmware.com","vmnic1",,"00:30:48:5b:18:8d",,,," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-8.vmware.com","vmnic0","1000","00:1c:c4:45:8c:ae","osdc-mc1-d05-3020-sw1.vmware.co","10.16.25.21","GigabitEthernet0/16","10.16.45.209-10.16.45.209 10.16.21.192-10.16.21.254 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 0.0.0.1-255.255.255.254 ","67 20 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-8.vmware.com","vmnic1","1000","00:1c:c4:45:8c:ac","osdc-mc1-d01-3020-sw2.vmware.co","10.16.25.22","GigabitEthernet0/16","10.16.45.209-10.16.45.209 10.16.13.1-10.16.13.254 10.16.21.192-10.16.21.254 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 0.0.0.1-255.255.255.254 ","67 12 20 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-8.vmware.com","vmnic2","1000","00:1c:c4:45:ac:0c","osdc-mc1-d05-3020-sw1.vmware.co","10.16.25.21","GigabitEthernet0/8"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-8.vmware.com","vmnic3","1000","00:1c:c4:45:ac:0d","osdc-mc1-d01-3020-sw2.vmware.co","10.16.25.22","GigabitEthernet0/8"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-8.vmware.com","vmnic4","1000","00:1e:0b:21:53:10",,,,"10.19.69.40-10.19.69.47 10.19.143.64-10.19.143.95 10.19.142.81-10.19.142.81 ","4005 2979 2978 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-8.vmware.com","vmnic5","1000","00:1e:0b:21:53:11",,,,"10.19.69.40-10.19.69.47 10.19.143.64-10.19.143.95 10.19.142.81-10.19.142.81 ","4005 2979 2978 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-8.vmware.com","vmnic6","1000","00:1e:0b:21:53:12","osdc-mcf07-3750-dmz2.vmware.com","10.16.79.6","GigabitEthernet1/0/11","10.16.79.42-10.16.79.42 0.0.0.1-255.255.255.254 ","791 793 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-8.vmware.com","vmnic7","1000","00:1e:0b:21:53:13","osdc-mcf07-3750-dmz2.vmware.com","10.16.79.6","GigabitEthernet1/0/41","10.16.79.42-10.16.79.42 0.0.0.1-255.255.255.254 ","791 793 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-5.vmware.com","vmnic0","1000","00:22:64:0e:e7:00","osdc-mc1-d05-3020-sw1.vmware.co","10.16.25.21","GigabitEthernet0/13","10.16.21.192-10.16.21.254 10.16.45.209-10.16.45.209 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 0.0.0.1-255.255.255.254 ","20 67 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-5.vmware.com","vmnic1","1000","00:22:64:0e:e7:02","osdc-mc1-d01-3020-sw2.vmware.co","10.16.25.22","GigabitEthernet0/13","10.16.21.192-10.16.21.254 10.16.45.209-10.16.45.209 10.16.12.1-10.16.13.254 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 0.0.0.1-255.255.255.254 ","20 67 12 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-5.vmware.com","vmnic2","1000","00:21:5a:b1:d3:a8","osdc-mc1-d05-3020-sw1.vmware.co","10.16.25.21","GigabitEthernet0/5"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-5.vmware.com","vmnic3","1000","00:21:5a:b1:d3:a9","osdc-mc1-d01-3020-sw2.vmware.co","10.16.25.22","GigabitEthernet0/5"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-5.vmware.com","vmnic4","1000","00:1e:0b:92:e6:78",,,,"10.19.69.40-10.19.69.47 10.19.143.64-10.19.143.95 10.19.142.81-10.19.142.81 ","0 2979 2978 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-5.vmware.com","vmnic5","1000","00:1e:0b:92:e6:79",,,,"10.19.69.40-10.19.69.47 10.19.143.64-10.19.143.95 10.19.142.81-10.19.142.81 ","4005 2979 2978 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-5.vmware.com","vmnic6","1000","00:1e:0b:92:e6:7a","osdc-mcf07-3750-dmz2.vmware.com","10.16.79.6","GigabitEthernet1/0/48","10.16.79.42-10.16.79.42 0.0.0.1-255.255.255.254 ","791 793 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-5.vmware.com","vmnic7","1000","00:1e:0b:92:e6:7b","osdc-mcf07-3750-dmz2.vmware.com","10.16.79.6","GigabitEthernet1/0/33","10.16.79.42-10.16.79.42 0.0.0.1-255.255.255.254 ","791 793 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-6.vmware.com","vmnic0","1000","00:1e:0b:92:2f:32","osdc-mc1-d05-3020-sw1.vmware.co","10.16.25.21","GigabitEthernet0/14","10.16.45.209-10.16.45.209 10.16.21.192-10.16.21.254 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 ","67 20 702 65 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-6.vmware.com","vmnic1","1000","00:1e:0b:92:2f:3c","osdc-mc1-d01-3020-sw2.vmware.co","10.16.25.22","GigabitEthernet0/14","10.16.12.1-10.16.13.254 10.16.45.209-10.16.45.209 10.16.21.192-10.16.21.254 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 ","12 67 20 702 65 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-6.vmware.com","vmnic2","1000","00:1e:0b:92:ee:06","osdc-mc1-d05-3020-sw1.vmware.co","10.16.25.21","GigabitEthernet0/6"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-6.vmware.com","vmnic3","1000","00:1e:0b:92:ee:07","osdc-mc1-d01-3020-sw2.vmware.co","10.16.25.22","GigabitEthernet0/6"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-6.vmware.com","vmnic4","1000","00:1e:0b:92:f1:60",,,,"10.19.69.40-10.19.69.47 10.19.143.80-10.19.143.95 10.19.142.81-10.19.142.81 ","4005 2979 2978 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-6.vmware.com","vmnic5","1000","00:1e:0b:92:f1:61",,,,"10.19.69.40-10.19.69.47 10.19.143.80-10.19.143.95 10.19.142.81-10.19.142.81 ","4005 2979 2978 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-6.vmware.com","vmnic6","1000","00:1e:0b:92:f1:62","osdc-mcf07-3750-dmz2.vmware.com","10.16.79.6","GigabitEthernet1/0/4"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-6.vmware.com","vmnic7","1000","00:1e:0b:92:f1:63","osdc-mcf07-3750-dmz2.vmware.com","10.16.79.6","GigabitEthernet1/0/34"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-7.vmware.com","vmnic0","1000","00:1e:0b:92:e9:7a","osdc-mc1-d05-3020-sw1.vmware.co","10.16.25.21","GigabitEthernet0/15","10.16.21.192-10.16.21.254 10.16.45.209-10.16.45.209 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 0.0.0.1-255.255.255.254 ","20 67 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-7.vmware.com","vmnic1","1000","00:1e:0b:92:e9:80","osdc-mc1-d01-3020-sw2.vmware.co","10.16.25.22","GigabitEthernet0/15","10.16.21.192-10.16.21.254 10.16.12.1-10.16.13.254 10.16.45.209-10.16.45.209 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 0.0.0.1-255.255.255.254 ","20 12 67 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-7.vmware.com","vmnic2","1000","00:1e:0b:92:b9:60","osdc-mc1-d05-3020-sw1.vmware.co","10.16.25.21","GigabitEthernet0/7"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-7.vmware.com","vmnic3","1000","00:1e:0b:92:b9:61","osdc-mc1-d01-3020-sw2.vmware.co","10.16.25.22","GigabitEthernet0/7"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-7.vmware.com","vmnic4","1000","00:1e:0b:92:c1:c8",,,,"10.19.69.40-10.19.69.47 10.19.143.64-10.19.143.95 10.19.142.81-10.19.142.81 ","4005 2979 2978 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-7.vmware.com","vmnic5","1000","00:1e:0b:92:c1:c9",,,,"10.19.69.40-10.19.69.47 10.19.143.64-10.19.143.95 10.19.142.81-10.19.142.81 ","4005 2979 2978 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-7.vmware.com","vmnic6","1000","00:1e:0b:92:c1:ca","osdc-mcf07-3750-dmz2.vmware.com","10.16.79.6","GigabitEthernet1/0/5","10.16.79.42-10.16.79.42 0.0.0.1-255.255.255.254 ","791 793 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg2-7.vmware.com","vmnic7","1000","00:1e:0b:92:c1:cb","osdc-mcf07-3750-dmz2.vmware.com","10.16.79.6","GigabitEthernet1/0/36","10.16.79.42-10.16.79.42 0.0.0.1-255.255.255.254 ","791 793 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-12.vmware.com","vmnic0","1000","00:1c:c4:45:1d:f2","osdc-mc1-f14-hp3020-sw1.vmware.","10.16.110.144","GigabitEthernet0/13"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-12.vmware.com","vmnic1","1000","00:1c:c4:45:1d:f4","osdc-mc1-f14-hp3020-sw2.vmware.","10.16.110.145","GigabitEthernet0/13"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-12.vmware.com","vmnic2","1000","00:1c:c4:15:0f:99","osdc-mc1-f14-hp3020-sw1.vmware.","10.16.110.144","GigabitEthernet0/5","10.16.21.192-10.16.21.254 10.16.45.209-10.16.45.209 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 0.0.0.1-255.255.255.254 ","20 67 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-12.vmware.com","vmnic3","1000","00:1c:c4:15:0f:9a","osdc-mc1-f14-hp3020-sw2.vmware.","10.16.110.145","GigabitEthernet0/5","10.16.21.192-10.16.21.254 10.16.45.209-10.16.45.209 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 0.0.0.1-255.255.255.254 ","20 67 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-15.vmware.com","vmnic0","1000","00:1c:c4:17:62:82","osdc-mc1-f14-hp3020-sw1.vmware.","10.16.110.144","GigabitEthernet0/12"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-15.vmware.com","vmnic1","1000","00:1c:c4:17:62:7c","osdc-mc1-f14-hp3020-sw2.vmware.","10.16.110.145","GigabitEthernet0/12"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-15.vmware.com","vmnic2","1000","00:1c:c4:15:0f:05","osdc-mc1-f14-hp3020-sw1.vmware.","10.16.110.144","GigabitEthernet0/4","10.16.21.192-10.16.21.254 10.16.45.209-10.16.45.209 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 0.0.0.1-255.255.255.254 ","20 67 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-15.vmware.com","vmnic3","1000","00:1c:c4:15:0f:06","osdc-mc1-f14-hp3020-sw2.vmware.","10.16.110.145","GigabitEthernet0/4","10.16.21.192-10.16.21.254 10.16.45.209-10.16.45.209 10.16.70.192-10.16.70.254 10.16.65.1-10.16.65.63 0.0.0.1-255.255.255.254 ","20 67 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-9.vmware.com","vmnic0","1000","00:1c:c4:17:12:56","osdc-mc1-f14-hp3020-sw1.vmware.","10.16.110.144","GigabitEthernet0/10","10.16.45.209-10.16.45.209 10.16.21.192-10.16.21.254 10.16.70.192-10.16.70.254 10.16.65.24-10.16.65.31 0.0.0.1-255.255.255.254 ","67 20 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-9.vmware.com","vmnic1","1000","00:1c:c4:17:12:5c","osdc-mc1-f14-hp3020-sw2.vmware.","10.16.110.145","GigabitEthernet0/10","10.16.45.209-10.16.45.209 10.16.21.192-10.16.21.254 10.16.70.192-10.16.70.254 10.16.65.24-10.16.65.31 0.0.0.1-255.255.255.254 ","67 20 702 65 27 ","Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-9.vmware.com","vmnic2","1000","00:1c:c4:15:fe:b7","osdc-mc1-f14-hp3020-sw1.vmware.","10.16.110.144","GigabitEthernet0/2"," ",,"Palo Alto"
"2014-11-03 14:21:14","osdc-vmg3-9.vmware.com","vmnic3","1000","00:1c:c4:15:fe:b8","osdc-mc1-f14-hp3020-sw2.vmware.","10.16.110.145","GigabitEthernet0/2"," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-1.vmware.com","vmnic0","1000","00:10:18:65:c9:2c","sv4-pao04.vmware.com","10.113.200.4","GigabitEthernet1/31","10.19.18.92-10.19.18.95 ","180 ","Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-1.vmware.com","vmnic1","1000","00:10:18:65:c9:2e","sv2-pao04.vmware.com","10.19.16.60","GigabitEthernet1/31"," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-1.vmware.com","vmnic2","1000","00:10:18:65:c5:00","sv3-pao04.vmware.com","10.113.200.3","GigabitEthernet1/31","10.19.18.92-10.19.18.95 ","180 ","Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-1.vmware.com","vmnic3","100","00:10:18:65:c5:02","sm1-voice-pao04.vmware.com","10.113.201.251","FastEthernet1/0/15"," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-1.vmware.com","vmnic4","1000","c8:4c:75:68:55:8e","sv1-pao04.vmware.com","10.19.16.61","GigabitEthernet1/31"," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-1.vmware.com","vmnic5","100","c8:4c:75:68:55:8f","sm1-voice-pao04.vmware.com","10.113.201.251","FastEthernet1/0/14"," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-2.vmware.com","vmnic0","1000","00:10:18:65:ce:1c","sv4-pao04.vmware.com","10.113.200.4","GigabitEthernet1/32","10.19.18.92-10.19.18.95 ","180 ","Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-2.vmware.com","vmnic1","1000","00:10:18:65:ce:1e","sv2-pao04.vmware.com","10.19.16.60","GigabitEthernet1/32"," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-2.vmware.com","vmnic2","1000","00:10:18:65:cb:38","sv3-pao04.vmware.com","10.113.200.3","GigabitEthernet1/32","10.19.18.92-10.19.18.95 ","180 ","Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-2.vmware.com","vmnic3","100","00:10:18:65:cb:3a","sm1-voice-pao04.vmware.com","10.113.201.251","FastEthernet1/0/17"," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-2.vmware.com","vmnic4","1000","c8:4c:75:68:57:74","sv1-pao04.vmware.com","10.19.16.61","GigabitEthernet1/32"," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-2.vmware.com","vmnic5","100","c8:4c:75:68:57:75","sm1-voice-pao04.vmware.com","10.113.201.251","FastEthernet1/0/16"," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-3.vmware.com","vmnic0","1000","00:10:18:65:ce:c4","sv4-pao04.vmware.com","10.113.200.4","GigabitEthernet1/33","10.19.18.92-10.19.18.95 ","180 ","Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-3.vmware.com","vmnic1",,"00:10:18:65:ce:c6",,,," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-3.vmware.com","vmnic2","1000","00:10:18:65:ce:c8","sv3-pao04.vmware.com","10.113.200.3","GigabitEthernet1/33","10.19.18.92-10.19.18.95 ","180 ","Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-3.vmware.com","vmnic3","100","00:10:18:65:ce:ca","sm1-voice-pao04.vmware.com","10.113.201.251","FastEthernet1/0/19"," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-3.vmware.com","vmnic4","1000","50:57:a8:af:1c:f4","sv1-pao04.vmware.com","10.19.16.61","GigabitEthernet1/33"," ",,"Palo Alto"
"2014-11-03 14:21:14","paix-vmg1-3.vmware.com","vmnic5","100","50:57:a8:af:1c:f5","sm1-voice-pao04.vmware.com","10.113.201.251","FastEthernet1/0/18"," ",,"Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-1.vmware.com","vmnic0","1000","00:19:bb:2d:3d:46",,,,"0.0.0.1-255.255.255.254 ","0 ","Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-1.vmware.com","vmnic1","1000","00:19:bb:2d:2d:f0","corp-prom-ftprnt.vmware.com","10.21.184.130","GigabitEthernet0/25"," ",,"Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-1.vmware.com","vmnic2","1000","00:26:55:d5:05:81",,,,"0.0.0.1-255.255.255.254 ","0 ","Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-1.vmware.com","vmnic3","1000","00:26:55:d5:05:80","corp-prom-ftprnt.vmware.com","10.21.184.130","GigabitEthernet0/26"," ",,"Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-1.vmware.com","vmnic4","1000","00:26:55:d5:05:83","corp-prom-ftprnt.vmware.com","10.21.184.130","GigabitEthernet0/27"," ",,"Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-1.vmware.com","vmnic5","1000","00:26:55:d5:05:82","corp-prom-ftprnt.vmware.com","10.21.184.130","GigabitEthernet0/28"," ",,"Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-2.vmware.com","vmnic0","1000","00:19:bb:2d:9c:78",,,," ",,"Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-2.vmware.com","vmnic1","1000","00:19:bb:2d:9c:8c","corp-prom-ftprnt.vmware.com","10.21.184.130","GigabitEthernet0/17"," ",,"Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-2.vmware.com","vmnic2","1000","00:26:55:d5:05:7d",,,," ",,"Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-2.vmware.com","vmnic3","1000","00:26:55:d5:05:7c","corp-prom-ftprnt.vmware.com","10.21.184.130","GigabitEthernet0/18"," ",,"Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-2.vmware.com","vmnic4","1000","00:26:55:d5:05:7f","corp-prom-ftprnt.vmware.com","10.21.184.130","GigabitEthernet0/19"," ",,"Palo Alto"
"2014-11-03 14:21:14","promb-prod-vmg1-2.vmware.com","vmnic5","1000","00:26:55:d5:05:7e","corp-prom-ftprnt.vmware.com","10.21.184.130","GigabitEthernet0/20"," ",,"Palo Alto"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic0","5000","d4:85:64:c9:8b:5a","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/6","10.113.128.1-10.113.135.254 10.113.47.1-10.113.47.0 10.113.60.1-10.113.61.254 10.113.160.1-10.113.191.254 10.113.52.1-10.113.52.254 10.113.82.1-10.113.82.254 10.119.41.29-10.119.41.29 10.113.120.64-10.113.120.79 10.119.33.1-10.119.33.63 10.119.17.1-10.119.17.127 10.113.12.16-10.113.12.16 10.113.14.233-10.113.14.233 10.113.112.1-10.113.112.31 10.119.6.1-10.119.6.15 192.168.0.1-192.168.15.254 10.113.36.1-10.113.36.63 10.119.8.1-10.119.8.63 10.113.125.1-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3036 3437 3460 3433 2082 3475 3102 3474 3473 3427 3428 3103 3471 0 3419 3472 3108 3422 3476 3412 3107 3470 3101 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic1","5000","d4:85:64:c9:8b:5e","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/6","10.113.128.1-10.113.135.254 10.113.47.1-10.113.47.0 10.113.60.1-10.113.61.254 10.113.160.1-10.113.191.254 10.113.52.1-10.113.52.254 10.113.82.1-10.113.82.254 10.119.41.29-10.119.41.29 10.113.120.64-10.113.120.79 10.119.33.1-10.119.33.63 10.119.17.1-10.119.17.127 10.113.12.16-10.113.12.16 10.113.14.233-10.113.14.233 10.113.112.1-10.113.112.31 10.119.6.1-10.119.6.15 192.168.0.1-192.168.15.254 10.113.36.1-10.113.36.63 10.119.8.1-10.119.8.63 10.113.125.1-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3036 3437 3460 3433 2082 3475 3102 3474 3473 3427 3428 3103 3471 0 3419 3472 3108 3422 3476 3412 3107 3470 3101 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic10","5000","d4:85:64:c9:8b:5c",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic11","5000","d4:85:64:c9:8b:60",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic12",,"d4:85:64:c9:8b:5d",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic13",,"d4:85:64:c9:8b:61",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic14",,"d4:85:64:c9:8b:5e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic15",,"d4:85:64:c9:8b:62",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic2","5000","d4:85:64:c9:8b:5b","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet1/42","10.113.63.128-10.113.63.128 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic3","5000","d4:85:64:c9:8b:5f","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet1/42","10.1.128.1-10.1.191.254 10.113.63.128-10.113.63.128 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","1280 3438 12 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic4",,"d4:85:64:c9:8b:5c",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic5",,"d4:85:64:c9:8b:60",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic6",,"d4:85:64:c9:8b:5d",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic7",,"d4:85:64:c9:8b:61",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic8","5000","d4:85:64:c9:8b:5b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-1.vmware.com","vmnic9","5000","d4:85:64:c9:8b:5f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-2.vmware.com","vmnic0","10000","d4:85:64:c9:ca:ea","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/6","10.113.60.1-10.113.61.254 10.113.160.1-10.113.191.254 10.113.82.1-10.113.82.254 10.113.128.1-10.113.131.254 10.113.47.1-10.113.47.0 10.113.52.1-10.113.52.254 10.119.17.1-10.119.17.127 10.119.6.1-10.119.6.15 10.113.112.1-10.113.112.31 10.113.12.16-10.113.12.16 10.113.14.233-10.113.14.233 10.119.33.1-10.119.33.63 10.119.41.29-10.119.41.29 10.113.120.64-10.113.120.79 192.168.0.1-192.168.15.254 10.113.36.1-10.113.36.63 10.119.8.1-10.119.8.63 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.113.76.1-10.113.76.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3460 2082 3459 3036 3433 3473 3471 3103 3427 3428 3474 3475 3102 0 3419 3472 3108 3476 3412 3422 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-2.vmware.com","vmnic1","10000","d4:85:64:c9:ca:ee","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/6","10.113.60.1-10.113.61.254 10.113.160.1-10.113.191.254 10.113.82.1-10.113.82.254 10.113.128.1-10.113.131.254 10.113.47.1-10.113.47.0 10.113.52.1-10.113.52.254 10.119.17.1-10.119.17.127 10.119.6.1-10.119.6.15 10.113.112.1-10.113.112.31 10.113.12.16-10.113.12.16 10.113.14.233-10.113.14.233 10.119.33.1-10.119.33.63 10.119.41.29-10.119.41.29 10.113.120.64-10.113.120.79 192.168.0.1-192.168.15.254 10.113.36.1-10.113.36.63 10.119.8.1-10.119.8.63 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.113.76.1-10.113.76.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3460 2082 3459 3036 3433 3473 3471 3103 3427 3428 3474 3475 3102 0 3419 3472 3108 3476 3412 3422 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-2.vmware.com","vmnic10","5000","d4:85:64:c9:ca:ec",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-2.vmware.com","vmnic11","5000","d4:85:64:c9:ca:f0",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-2.vmware.com","vmnic12",,"d4:85:64:c9:ca:ed",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-2.vmware.com","vmnic13",,"d4:85:64:c9:ca:f1",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-2.vmware.com","vmnic14",,"d4:85:64:c9:ca:ee",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg3-2.vmware.com","vmnic15",,"d4:85:64:c9:ca:f2",,,," ",,"Santa Clara"
