"vcserver","datacenter","vmhost","vmname","timestamp","username","eventmsg","tag","event_type"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-bristol-31","1/22/2010 11:30:45 PM","VMWAREM\viewcomposer","Removed view-bristol-31 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-bristol-29","1/22/2010 11:30:45 PM","VMWAREM\viewcomposer","Removed view-bristol-29 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-bristol-37","1/22/2010 11:31:33 PM","VMWAREM\viewcomposer","Removed view-bristol-37 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-bristol-36","1/22/2010 11:31:34 PM","VMWAREM\viewcomposer","Removed view-bristol-36 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-bristol-41","1/22/2010 11:32:46 PM","VMWAREM\viewcomposer","Removed view-bristol-41 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-bristol-38","1/22/2010 11:32:49 PM","VMWAREM\viewcomposer","Removed view-bristol-38 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-bristol-44","1/22/2010 11:33:28 PM","VMWAREM\viewcomposer","Removed view-bristol-44 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-bristol-42","1/22/2010 11:33:29 PM","VMWAREM\viewcomposer","Removed view-bristol-42 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-2.vmware.com","view-bristol-47","1/22/2010 11:34:43 PM","VMWAREM\viewcomposer","Removed view-bristol-47 on at-vmg1-2.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-2.vmware.com","view-bristol-46","1/22/2010 11:34:44 PM","VMWAREM\viewcomposer","Removed view-bristol-46 on at-vmg1-2.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","replica-752c547e-dd04-42bf-b9a3-3c01b54f7b85","1/22/2010 11:40:33 PM","VMWAREM\viewcomposer","Clone of replica-752c547e-dd04-42bf-b9a3-3c01b54f7b85 completed",,"VmClonedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","replica-a8d17093-f458-46e2-a8bc-4f475f18d79f","1/22/2010 11:40:37 PM","VMWAREM\viewcomposer","Clone of replica-a8d17093-f458-46e2-a8bc-4f475f18d79f completed",,"VmClonedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-at-thin-09","1/22/2010 11:40:47 PM","VMWAREM\viewcomposer","Clone of view-at-thin-09 completed",,"VmClonedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-at-thin-10","1/22/2010 11:41:40 PM","VMWAREM\viewcomposer","Clone of view-at-thin-10 completed",,"VmClonedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-bristol-46","1/22/2010 11:47:23 PM","VMWAREM\viewcomposer","Template view-bristol-46 deployed on host at-vmg1-1.vmware.com",,"VmDeployedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-bristol-47","1/22/2010 11:47:23 PM","VMWAREM\viewcomposer","Template view-bristol-47 deployed on host at-vmg1-1.vmware.com",,"VmDeployedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-bristol-48","1/22/2010 11:54:45 PM","VMWAREM\viewcomposer","Template view-bristol-48 deployed on host at-vmg1-1.vmware.com",,"VmDeployedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-bristol-49","1/22/2010 11:54:46 PM","VMWAREM\viewcomposer","Template view-bristol-49 deployed on host at-vmg1-3.vmware.com",,"VmDeployedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-2.vmware.com","view-bristol-50","1/23/2010 12:01:39 AM","VMWAREM\viewcomposer","Template view-bristol-50 deployed on host at-vmg1-2.vmware.com",,"VmDeployedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-bristol-51","1/23/2010 12:05:23 AM","VMWAREM\viewcomposer","Template view-bristol-51 deployed on host at-vmg1-4.vmware.com",,"VmDeployedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-bristol-52","1/23/2010 12:06:44 AM","VMWAREM\viewcomposer","Template view-bristol-52 deployed on host at-vmg1-4.vmware.com",,"VmDeployedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-2.vmware.com","view-bristol-53","1/23/2010 12:09:36 AM","VMWAREM\viewcomposer","Template view-bristol-53 deployed on host at-vmg1-2.vmware.com",,"VmDeployedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-bristol-54","1/23/2010 12:11:05 AM","VMWAREM\viewcomposer","Template view-bristol-54 deployed on host at-vmg1-1.vmware.com",,"VmDeployedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-bristol-55","1/23/2010 12:15:06 AM","VMWAREM\viewcomposer","Template view-bristol-55 deployed on host at-vmg1-3.vmware.com",,"VmDeployedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-bristol-56","1/23/2010 12:16:03 AM","VMWAREM\viewcomposer","Template view-bristol-56 deployed on host at-vmg1-4.vmware.com",,"VmDeployedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-002","2/1/2010 8:15:28 AM","VMWAREM\viewcomposer","Removed view-ae-002 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-001","2/1/2010 8:15:31 AM","VMWAREM\viewcomposer","Removed view-ae-001 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-004","2/1/2010 8:16:23 AM","VMWAREM\viewcomposer","Removed view-ae-004 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-003","2/1/2010 8:16:25 AM","VMWAREM\viewcomposer","Removed view-ae-003 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-006","2/1/2010 8:17:10 AM","VMWAREM\viewcomposer","Removed view-ae-006 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-005","2/1/2010 8:17:12 AM","VMWAREM\viewcomposer","Removed view-ae-005 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-007","2/1/2010 8:18:04 AM","VMWAREM\viewcomposer","Removed view-ae-007 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-008","2/1/2010 8:18:05 AM","VMWAREM\viewcomposer","Removed view-ae-008 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-2.vmware.com","view-ae-010","2/1/2010 8:18:37 AM","VMWAREM\viewcomposer","Removed view-ae-010 on at-vmg1-2.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-009","2/1/2010 8:18:48 AM","VMWAREM\viewcomposer","Removed view-ae-009 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-012","2/1/2010 8:19:37 AM","VMWAREM\viewcomposer","Removed view-ae-012 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-011","2/1/2010 8:19:39 AM","VMWAREM\viewcomposer","Removed view-ae-011 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-015","2/1/2010 8:20:19 AM","VMWAREM\viewcomposer","Removed view-ae-015 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-014","2/1/2010 8:20:24 AM","VMWAREM\viewcomposer","Removed view-ae-014 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-016","2/1/2010 8:21:03 AM","VMWAREM\viewcomposer","Removed view-ae-016 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-018","2/1/2010 8:21:43 AM","VMWAREM\viewcomposer","Removed view-ae-018 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-017","2/1/2010 8:22:13 AM","VMWAREM\viewcomposer","Removed view-ae-017 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-019","2/1/2010 8:22:50 AM","VMWAREM\viewcomposer","Removed view-ae-019 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-020","2/1/2010 8:23:45 AM","VMWAREM\viewcomposer","Removed view-ae-020 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-021","2/1/2010 8:23:48 AM","VMWAREM\viewcomposer","Removed view-ae-021 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-023","2/1/2010 8:24:14 AM","VMWAREM\viewcomposer","Removed view-ae-023 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-022","2/1/2010 8:24:14 AM","VMWAREM\viewcomposer","Removed view-ae-022 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-025","2/1/2010 8:25:19 AM","VMWAREM\viewcomposer","Removed view-ae-025 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-024","2/1/2010 8:25:24 AM","VMWAREM\viewcomposer","Removed view-ae-024 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-026","2/1/2010 8:26:12 AM","VMWAREM\viewcomposer","Removed view-ae-026 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-027","2/1/2010 8:26:17 AM","VMWAREM\viewcomposer","Removed view-ae-027 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-029","2/1/2010 8:27:07 AM","VMWAREM\viewcomposer","Removed view-ae-029 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-028","2/1/2010 8:27:13 AM","VMWAREM\viewcomposer","Removed view-ae-028 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-030","2/1/2010 8:27:57 AM","VMWAREM\viewcomposer","Removed view-ae-030 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-031","2/1/2010 8:28:27 AM","VMWAREM\viewcomposer","Removed view-ae-031 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-032","2/1/2010 8:28:34 AM","VMWAREM\viewcomposer","Removed view-ae-032 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-034","2/1/2010 8:29:24 AM","VMWAREM\viewcomposer","Removed view-ae-034 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-033","2/1/2010 8:29:25 AM","VMWAREM\viewcomposer","Removed view-ae-033 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-035","2/1/2010 8:30:11 AM","VMWAREM\viewcomposer","Removed view-ae-035 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-036","2/1/2010 8:30:16 AM","VMWAREM\viewcomposer","Removed view-ae-036 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-038","2/1/2010 8:31:04 AM","VMWAREM\viewcomposer","Removed view-ae-038 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-037","2/1/2010 8:31:10 AM","VMWAREM\viewcomposer","Removed view-ae-037 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-040","2/1/2010 8:32:05 AM","VMWAREM\viewcomposer","Removed view-ae-040 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-039","2/1/2010 8:32:07 AM","VMWAREM\viewcomposer","Removed view-ae-039 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-041","2/1/2010 8:32:55 AM","VMWAREM\viewcomposer","Removed view-ae-041 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-042","2/1/2010 8:33:05 AM","VMWAREM\viewcomposer","Removed view-ae-042 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-044","2/1/2010 8:34:07 AM","VMWAREM\viewcomposer","Removed view-ae-044 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-043","2/1/2010 8:34:10 AM","VMWAREM\viewcomposer","Removed view-ae-043 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-045","2/1/2010 8:34:45 AM","VMWAREM\viewcomposer","Removed view-ae-045 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-046","2/1/2010 8:34:48 AM","VMWAREM\viewcomposer","Removed view-ae-046 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-047","2/1/2010 8:35:19 AM","VMWAREM\viewcomposer","Removed view-ae-047 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-048","2/1/2010 8:35:24 AM","VMWAREM\viewcomposer","Removed view-ae-048 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-050","2/1/2010 8:36:12 AM","VMWAREM\viewcomposer","Removed view-ae-050 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-049","2/1/2010 8:36:14 AM","VMWAREM\viewcomposer","Removed view-ae-049 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-052","2/1/2010 8:37:12 AM","VMWAREM\viewcomposer","Removed view-ae-052 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-051","2/1/2010 8:37:25 AM","VMWAREM\viewcomposer","Removed view-ae-051 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-054","2/1/2010 8:38:04 AM","VMWAREM\viewcomposer","Removed view-ae-054 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-053","2/1/2010 8:38:05 AM","VMWAREM\viewcomposer","Removed view-ae-053 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-055","2/1/2010 8:38:48 AM","VMWAREM\viewcomposer","Removed view-ae-055 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-056","2/1/2010 8:38:49 AM","VMWAREM\viewcomposer","Removed view-ae-056 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-058","2/1/2010 8:39:49 AM","VMWAREM\viewcomposer","Removed view-ae-058 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-057","2/1/2010 8:39:51 AM","VMWAREM\viewcomposer","Removed view-ae-057 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-059","2/1/2010 8:40:39 AM","VMWAREM\viewcomposer","Removed view-ae-059 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-060","2/1/2010 8:40:44 AM","VMWAREM\viewcomposer","Removed view-ae-060 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-062","2/1/2010 8:41:23 AM","VMWAREM\viewcomposer","Removed view-ae-062 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-061","2/1/2010 8:41:27 AM","VMWAREM\viewcomposer","Removed view-ae-061 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-064","2/1/2010 8:42:16 AM","VMWAREM\viewcomposer","Removed view-ae-064 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-063","2/1/2010 8:42:22 AM","VMWAREM\viewcomposer","Removed view-ae-063 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-065","2/1/2010 8:43:00 AM","VMWAREM\viewcomposer","Removed view-ae-065 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-066","2/1/2010 8:43:05 AM","VMWAREM\viewcomposer","Removed view-ae-066 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-068","2/1/2010 8:43:59 AM","VMWAREM\viewcomposer","Removed view-ae-068 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-067","2/1/2010 8:44:05 AM","VMWAREM\viewcomposer","Removed view-ae-067 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-069","2/1/2010 8:45:04 AM","VMWAREM\viewcomposer","Removed view-ae-069 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-070","2/1/2010 8:45:10 AM","VMWAREM\viewcomposer","Removed view-ae-070 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-071","2/1/2010 8:46:04 AM","VMWAREM\viewcomposer","Removed view-ae-071 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-072","2/1/2010 8:46:09 AM","VMWAREM\viewcomposer","Removed view-ae-072 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-074","2/1/2010 8:46:42 AM","VMWAREM\viewcomposer","Removed view-ae-074 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-073","2/1/2010 8:46:45 AM","VMWAREM\viewcomposer","Removed view-ae-073 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-076","2/1/2010 8:47:30 AM","VMWAREM\viewcomposer","Removed view-ae-076 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-075","2/1/2010 8:47:33 AM","VMWAREM\viewcomposer","Removed view-ae-075 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-077","2/1/2010 8:48:24 AM","VMWAREM\viewcomposer","Removed view-ae-077 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-078","2/1/2010 8:48:34 AM","VMWAREM\viewcomposer","Removed view-ae-078 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-079","2/1/2010 8:49:25 AM","VMWAREM\viewcomposer","Removed view-ae-079 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-080","2/1/2010 8:49:30 AM","VMWAREM\viewcomposer","Removed view-ae-080 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-082","2/1/2010 8:50:04 AM","VMWAREM\viewcomposer","Removed view-ae-082 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-081","2/1/2010 8:50:14 AM","VMWAREM\viewcomposer","Removed view-ae-081 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-083","2/1/2010 8:50:59 AM","VMWAREM\viewcomposer","Removed view-ae-083 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-084","2/1/2010 8:50:59 AM","VMWAREM\viewcomposer","Removed view-ae-084 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-086","2/1/2010 8:51:47 AM","VMWAREM\viewcomposer","Removed view-ae-086 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-4.vmware.com","view-ae-085","2/1/2010 8:51:56 AM","VMWAREM\viewcomposer","Removed view-ae-085 on at-vmg1-4.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-088","2/1/2010 8:52:28 AM","VMWAREM\viewcomposer","Removed view-ae-088 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-087","2/1/2010 8:52:29 AM","VMWAREM\viewcomposer","Removed view-ae-087 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-090","2/1/2010 8:53:19 AM","VMWAREM\viewcomposer","Removed view-ae-090 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-3.vmware.com","view-ae-089","2/1/2010 8:53:21 AM","VMWAREM\viewcomposer","Removed view-ae-089 on at-vmg1-3.vmware.com from AdvantechView",,"VmRemovedEvent"
"advantech-vc-1.vmware.com","AdvantechView","at-vmg1-1.vmware.com","view-ae-092","2/1/2010 8:54:10 AM","VMWAREM\viewcomposer","Removed view-ae-092 on at-vmg1-1.vmware.com from AdvantechView",,"VmRemovedEvent"
